estimating the workload which takes just one milli-second...
end estimation
0	1	0
0	2	0
0	3	0
0	5	0
0	6	0
0	7	0
0	8	0
0	9	0
0	10	0
0	12	1
0	13	1
0	14	1
0	15	1
0	16	1
0	18	1
0	19	1
0	20	1
0	22	1
0	23	1
0	24	2
0	25	2
0	26	2
0	27	2
0	29	2
0	30	2
0	31	2
0	32	2
0	33	2
0	35	2
0	36	3
0	37	3
0	38	3
0	39	3
0	40	3
0	42	3
0	43	3
0	44	3
0	45	3
0	46	3
0	48	4
0	49	4
0	50	4
0	51	4
0	52	4
0	53	4
0	55	4
0	56	4
0	57	4
0	58	4
0	59	5
0	61	5
0	62	5
0	63	5
0	64	5
0	65	5
0	66	5
0	68	5
0	69	5
0	70	5
0	71	6
0	73	6
0	74	6
0	75	6
0	76	6
0	77	6
0	78	6
0	80	6
0	81	6
0	82	6
0	83	7
0	84	7
0	86	7
0	87	7
0	88	7
0	89	7
0	90	7
0	92	7
0	93	7
0	94	7
0	95	8
0	96	8
0	97	8
0	99	8
0	100	8
0	101	8
0	102	8
0	103	8
0	104	8
0	106	8
0	107	9
0	108	9
0	109	9
0	110	9
0	112	9
0	113	9
0	114	9
0	115	9
0	116	9
0	117	9
0	119	10
0	120	10
0	121	10
0	122	10
0	123	10
0	124	10
0	126	10
0	127	10
0	128	10
0	129	10
0	131	11
0	132	11
0	133	11
0	134	11
0	135	11
0	137	11
0	138	11
0	139	11
0	140	11
0	141	11
0	143	12
0	144	12
0	145	12
0	146	12
0	147	12
0	149	12
0	150	12
0	151	12
0	152	12
0	153	12
0	155	13
0	156	13
0	157	13
0	158	13
0	159	13
0	161	13
0	162	13
0	163	13
0	164	13
0	165	13
0	167	14
0	168	14
0	169	14
0	170	14
0	171	14
0	173	14
0	174	14
0	175	14
0	176	14
0	178	14
0	179	15
0	180	15
0	181	15
0	182	15
0	183	15
0	185	15
0	186	15
0	187	15
0	188	15
0	189	15
0	190	16
0	192	16
0	193	16
0	194	16
0	195	16
0	196	16
0	197	16
0	199	16
0	200	16
0	201	16
0	202	17
0	203	17
0	205	17
0	206	17
0	207	17
0	208	17
0	209	17
0	210	17
0	212	17
0	213	17
0	214	18
0	215	18
0	216	18
0	217	18
0	219	18
0	220	18
0	221	18
0	222	18
0	223	18
0	224	18
0	226	19
0	227	19
0	228	19
0	229	19
0	230	19
0	232	19
0	233	19
0	234	19
0	235	19
0	236	19
0	238	20
0	239	20
0	240	20
0	241	20
0	242	20
0	244	20
0	245	20
0	246	20
0	247	20
0	249	20
0	250	21
0	251	21
0	252	21
0	253	21
0	255	21
0	256	21
0	257	21
0	258	21
0	260	21
0	261	21
0	262	22
0	263	22
0	264	22
0	266	22
0	267	22
0	268	22
0	269	22
0	270	22
0	271	22
0	273	22
0	274	23
0	275	23
0	276	23
0	277	23
0	278	23
0	280	23
0	281	23
0	282	23
0	283	23
0	284	23
0	285	24
0	287	24
0	288	24
0	289	24
0	290	24
0	291	24
0	293	24
0	294	24
0	295	24
0	296	24
0	297	25
0	298	25
0	300	25
0	301	25
0	302	25
0	303	25
0	304	25
0	305	25
0	307	25
0	308	25
0	309	26
0	310	26
0	311	26
0	312	26
0	314	26
0	315	26
0	316	26
0	317	26
0	318	26
0	319	26
0	321	27
0	322	27
0	323	27
0	324	27
0	325	27
0	327	27
0	328	27
0	329	27
0	330	27
0	331	27
0	332	28
0	334	28
0	335	28
0	336	28
0	337	28
0	338	28
0	339	28
0	341	28
0	342	28
0	343	28
0	344	29
0	345	29
0	346	29
0	348	29
0	349	29
